📺央视频道①,#genre#
CCTV10科教,http://101.35.240.114:88/live.php?id=CCTV10$LR•IPV4•64『线路43』
CCTV10科教,http://218.13.14.6:60050/tsfile/live/1010_1.m3u8$LR•IPV4•64『线路44』
CCTV10科教,http://39.164.160.249:9901/tsfile/live/0010_1.m3u8$LR•IPV4•64『线路45』
CCTV10科教,http://a21709.tv.netsite.cc/proxy/2131132936/2131132936.m3u8$LR•IPV4•64『线路46』
CCTV10科教,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8$LR•IPV4•64『线路47』
CCTV10科教,https://cc06.tv12.xyz/11.m3u8$LR•IPV4•64『线路48』
CCTV10科教,http://ygbh.site/php/bfgd.php?id=129$LR•IPV4•64『线路49』
CCTV10科教,http://112.27.235.94:8000/hls/11/index.m3u8$LR•IPV4•64『线路50』
CCTV10科教,http://39.135.135.75/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8$LR•IPV4•64『线路51』
CCTV10科教,http://t.061899.xyz/tl/dq.php?id=cctv10$LR•IPV4•64『线路52』
CCTV10科教,https://zby.130519.xyz/PLTV/11/224/3221225743/index.m3u8$LR•IPV4•64『线路53』
CCTV10科教,http://z.b.bkpcp.top/m.php?id=CCTV-10科教科教$LR•IPV4•64『线路54』
CCTV10科教,http://goo.bkpcp.top/mg/cctv10$LR•IPV4•64『线路55』
CCTV10科教,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8$LR•IPV4•64『线路56』
CCTV10科教,https://smart.pendy.dpdns.org/Smart.php?id=cctv10hd$LR•IPV4•64『线路57』
CCTV10科教,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226449/1.m3u8$LR•IPV6•64『线路58』
CCTV10科教,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225730/index.m3u8$LR•IPV6•64『线路59』
CCTV10科教,https://www.freetv.top/migu/624878405.m3u8?migutoken=e7e8abe9ae322869a93e8450014e08c5949217331c53007abb9f6eee64b06cc42f81828befee8b129005bcdebf805a1bbd19f0949e8329cf7ff4ab9379e930cfb8185ddf66c83b972ea6481e86$LR•IPV4•64『线路60』
CCTV10科教,http://www.freetv.top/migu/624878405.m3u8?migutoken=994dc87ce4767211215bbc02fa208301259959a2d995deb9996c41b650e244fc75c3d5bae41d623bed5ba96aa38c7ea483d856771c119f74e8bb93fb60dc8304e146d0bf46405e88554d84e414$LR•IPV4•64『线路61』
CCTV10科教,http://yc.myds.me:35455/gaoma/cctv10.m3u8$LR•IPV4•64『线路62』
CCTV10科教,http://nas.suntao.online:35455/itv/1000000005000265010.m3u8?cdn=ystenlive$LR•IPV4•64『线路63』
CCTV10科教,http://148.135.93.213:81/live.php?id=CCTV10$LR•IPV4•64『线路64』
CCTV11戏曲,http://120.76.248.139/live/bfgd/4200000130.m3u8$LR•IPV4•58『线路1』
CCTV11戏曲,http://112.27.235.94:8000/hls/12/index.m3u8$LR•IPV4•58『线路2』
CCTV11戏曲,https://cc06.tv12.xyz/12.m3u8$LR•IPV4•58『线路3』
CCTV11戏曲,http://39.164.160.249:9901/tsfile/live/0011_1.m3u8$LR•IPV4•58『线路4』
CCTV11戏曲,http://58.57.40.22:9901/tsfile/live/1011_1.m3u8$LR•IPV4•58『线路5』
CCTV11戏曲,http://183.222.242.31:8088/hls/11/index.m3u8$LR•IPV4•58『线路6』
CCTV11戏曲,http://1b6467f415.iok.la:9931/tsfile/live/1031_1.m3u8$LR•IPV4•58『线路7』
CCTV11戏曲,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226565$LR•IPV4•58『线路8』
CCTV11戏曲,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8$LR•IPV4•58『线路9』
CCTV11戏曲,https://smart.pendy.dpdns.org/Smart.php?id=cctv11$LR•IPV4•58『线路10』
CCTV11戏曲,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227171/index.m3u8$LR•IPV4•58『线路11』
CCTV11戏曲,http://yc.myds.me:35455/gaoma/cctv11.m3u8$LR•IPV4•58『线路12』
CCTV11戏曲,https://stream1.freetv.fun/522d8760b9c0e8172aefbf6b1aac7030daf6f613fabce8b1d00a15416ad0b052.m3u8$LR•IPV4•58『线路13』
CCTV11戏曲,http://lu.wqwqwq.sbs/itv/1000000005000265011.m3u8?cdn=ystenlive$LR•IPV4•58『线路14』
CCTV11戏曲,http://183.94.1.118:8801/tsfile/live/0011_1.m3u8$LR•IPV4•58『线路15』
CCTV11戏曲,http://120.192.226.35:8009/hls/11/index.m3u8$LR•IPV4•58『线路16』
CCTV11戏曲,http://123.182.60.29:9002/hls/11/index.m3u8$LR•IPV4•58『线路17』
CCTV11戏曲,http://61.138.128.226:19901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•58『线路18』
CCTV11戏曲,http://36.105.100.208:35455/gaoma/cctv11.m3u8$LR•IPV4•58『线路19』
CCTV11戏曲,http://iptv.0564.org:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$LR•IPV4•58『线路20』
CCTV11戏曲,http://mh0.asia:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$LR•IPV4•58『线路21』
CCTV11戏曲,http://3501776.xyz:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$LR•IPV4•58『线路22』
CCTV11戏曲,https://api.olelive.com/dis/live/CCTV11HD/hls.m3u8$LR•IPV4•58『线路23』
CCTV11戏曲,http://60.29.124.66:6080/hls/22/index.m3u8$LR•IPV4•58『线路24』
CCTV11戏曲,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225628/index.m3u8$LR•IPV4•58『线路25』
CCTV11戏曲,rtsp://115.153.254.81/PLTV/88888888/224/3221226986/85722616.smil$LR•IPV4•58『线路26』
CCTV11戏曲,http://115.153.254.81/PLTV/88888888/224/3221226986/85722616.smil/index.m3u8?fmt=ts2hls$LR•IPV4•58『线路27』
CCTV11戏曲,http://fm1077.serv00.net/Smart.php?id=cctv11$LR•IPV4•58『线路28』
CCTV11戏曲,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225597/index.m3u8$LR•IPV6•58『线路29』
CCTV11戏曲,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225597/index.m3u8$LR•IPV6•58『线路30』
CCTV11戏曲,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8$LR•IPV6•58『线路31』
CCTV11戏曲,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8?$LR•IPV6•58『线路32』
CCTV11戏曲,http://120.76.248.139/live/bfgd/4200000130.m3u8$LR•IPV4•58『线路33』
CCTV11戏曲,http://112.27.235.94:8000/hls/12/index.m3u8$LR•IPV4•58『线路34』
CCTV11戏曲,https://cc06.tv12.xyz/12.m3u8$LR•IPV4•58『线路35』
CCTV11戏曲,http://148.135.93.213/live.php?id=CCTV11$LR•IPV4•58『线路36』
CCTV11戏曲,http://218.13.14.6:60050/tsfile/live/1011_1.m3u8$LR•IPV4•58『线路37』
CCTV11戏曲,http://39.164.160.249:9901/tsfile/live/0011_1.m3u8$LR•IPV4•58『线路38』
CCTV11戏曲,http://a21709.tv.netsite.cc/proxy/421024024/421024024.m3u8$LR•IPV4•58『线路39』
CCTV11戏曲,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8$LR•IPV4•58『线路40』
CCTV11戏曲,https://cc06.tv12.xyz/12.m3u8$LR•IPV4•58『线路41』
CCTV11戏曲,http://ygbh.site/php/bfgd.php?id=130$LR•IPV4•58『线路42』
CCTV11戏曲,http://112.27.235.94:8000/hls/12/index.m3u8$LR•IPV4•58『线路43』
CCTV11戏曲,http://39.135.135.82/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8$LR•IPV4•58『线路44』
CCTV11戏曲,http://t.061899.xyz/tl/dq.php?id=cctv11$LR•IPV4•58『线路45』
CCTV11戏曲,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8$LR•IPV4•58『线路46』
CCTV11戏曲,http://183.196.25.171:808/hls/11/index.m3u8$LR•IPV4•58『线路47』
CCTV11戏曲,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226565$LR•IPV4•58『线路48』
CCTV11戏曲,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8$LR•IPV4•58『线路49』
CCTV11戏曲,https://smart.pendy.dpdns.org/Smart.php?id=cctv11$LR•IPV4•58『线路50』
CCTV11戏曲,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225597/index.m3u8$LR•IPV6•58『线路51』
CCTV11戏曲,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225597/index.m3u8$LR•IPV6•58『线路52』
CCTV11戏曲,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8$LR•IPV6•58『线路53』
CCTV11戏曲,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227171/index.m3u8$LR•IPV4•58『线路54』
CCTV11戏曲,http://yc.myds.me:35455/gaoma/cctv11.m3u8$LR•IPV4•58『线路55』
CCTV11戏曲,https://stream1.freetv.fun/522d8760b9c0e8172aefbf6b1aac7030daf6f613fabce8b1d00a15416ad0b052.m3u8$LR•IPV4•58『线路56』
CCTV11戏曲,http://lu.wqwqwq.sbs/itv/1000000005000265011.m3u8?cdn=ystenlive$LR•IPV4•58『线路57』
CCTV11戏曲,http://148.135.93.213:81/live.php?id=CCTV11$LR•IPV4•58『线路58』
CCTV12社会与法,http://120.76.248.139/live/bfgd/4200000131.m3u8$LR•IPV4•68『线路1』
CCTV12社会与法,http://124.165.251.82:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•68『线路2』
CCTV12社会与法,http://112.27.235.94:8000/hls/13/index.m3u8$LR•IPV4•68『线路3』
CCTV12社会与法,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8$LR•IPV4•68『线路4』
CCTV12社会与法,http://111.227.196.164:9901/tsfile/live/faacts/0012_1.m3u8$LR•IPV4•68『线路5』
CCTV12社会与法,http://222.169.85.8:9901/tsfile/live/0012_1.m3u8$LR•IPV4•68『线路6』
CCTV12社会与法,https://cc06.tv12.xyz/13.m3u8$LR•IPV4•68『线路7』
CCTV12社会与法,http://222.169.85.8:9901/tsfile/live/0012_1.m3u8?key=txiptv$LR•IPV4•68『线路8』
CCTV12社会与法,http://39.164.160.249:9901/tsfile/live/0012_1.m3u8$LR•IPV4•68『线路9』
CCTV12社会与法,http://58.57.40.22:9901/tsfile/live/1012_1.m3u8$LR•IPV4•68『线路10』
CCTV12社会与法,http://183.222.242.31:8088/hls/12/index.m3u8$LR•IPV4•68『线路11』
CCTV12社会与法,http://1b6467f415.iok.la:9931/tsfile/live/1032_1.m3u8$LR•IPV4•68『线路12』
CCTV12社会与法,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225731$LR•IPV4•68『线路13』
CCTV12社会与法,http://z.b.bkpcp.top/m.php?id=CCTV-12社会与法社会与法$LR•IPV4•68『线路14』
CCTV12社会与法,https://www.freetv.top/migu/673168185.m3u8?migutoken=37acadb43b1d7932b0a1e8a4f2d01a06b42a10c31f3ccb417bae200ac3028f30a8110509f2cd6cd130aee4b21c85693aa49817f3381e4d28e140d8db1a20b6fecea22fec17a70ff1341efe6081$LR•IPV4•68『线路15』
CCTV12社会与法,https://smart.pendy.dpdns.org/Smart.php?id=cctv12$LR•IPV4•68『线路16』
CCTV12社会与法,http://www.freetv.top/migu/673168185.m3u8?migutoken=21a3954b28c73a4240272889ec94c3318c23068f666c79e61379cb154a890e4e7e3c998a578b29a381972f128751898531cb713221ff95385afec91149321ad772e31489fa01e553c8223e976a$LR•IPV4•68『线路17』
CCTV12社会与法,http://183.94.1.118:8801/tsfile/live/0012_1.m3u8$LR•IPV4•68『线路18』
CCTV12社会与法,http://120.192.226.35:8009/hls/507/index.m3u8$LR•IPV4•68『线路19』
CCTV12社会与法,http://123.182.60.29:9002/hls/12/index.m3u8$LR•IPV4•68『线路20』
CCTV12社会与法,http://61.138.128.226:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•68『线路21』
CCTV12社会与法,http://36.105.100.208:35455/gaoma/cctv12.m3u8$LR•IPV4•68『线路22』
CCTV12社会与法,http://iptv.0564.org:35455/itv/1000000005000265012.m3u8?cdn=ystenlive$LR•IPV4•68『线路23』
CCTV12社会与法,http://mh0.asia:35455/itv/1000000005000265012.m3u8?cdn=ystenlive$LR•IPV4•68『线路24』
CCTV12社会与法,http://3501776.xyz:35455/gaoma/cctv12.m3u8$LR•IPV4•68『线路25』
CCTV12社会与法,https://api.olelive.com/dis/live/CCTV12HD/hls.m3u8$LR•IPV4•68『线路26』
CCTV12社会与法,http://175.171.30.26:5111/hls/397332519/index.m3u8$LR•IPV4•68『线路27』
CCTV12社会与法,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225637/index.m3u8$LR•IPV4•68『线路28』
CCTV12社会与法,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225495/index.m3u8?fmt=ts2hls$LR•IPV4•68『线路29』
CCTV12社会与法,rtsp://115.153.254.81/PLTV/88888888/224/3221226829/59814709.smil$LR•IPV4•68『线路30』
CCTV12社会与法,http://115.153.254.81/PLTV/88888888/224/3221226829/59814709.smil/index.m3u8?fmt=ts2hls$LR•IPV4•68『线路31』
CCTV12社会与法,http://61.156.228.12:8154/tsfile/live/0012_1.m3u8$LR•IPV4•68『线路32』
CCTV12社会与法,http://fm1077.serv00.net/Smart.php?id=cctv12$LR•IPV4•68『线路33』
CCTV12社会与法,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2knJCFLHz_HqfBZXNGeA1A%7E_eNUb$LR•IPV6•68『线路34』
CCTV12社会与法,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$LR•IPV6•68『线路35』
CCTV12社会与法,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8$LR•IPV6•68『线路36』
CCTV12社会与法,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225731/index.m3u8$LR•IPV6•68『线路37』
CCTV12社会与法,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226942/1.m3u8?$LR•IPV6•68『线路38』
CCTV12社会与法,http://120.76.248.139/live/bfgd/4200000131.m3u8$LR•IPV4•68『线路39』
CCTV12社会与法,http://124.165.251.82:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•68『线路40』
CCTV12社会与法,http://112.27.235.94:8000/hls/13/index.m3u8$LR•IPV4•68『线路41』
CCTV12社会与法,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8$LR•IPV4•68『线路42』
CCTV12社会与法,http://111.227.196.164:9901/tsfile/live/faacts/0012_1.m3u8$LR•IPV4•68『线路43』
CCTV12社会与法,http://222.169.85.8:9901/tsfile/live/0012_1.m3u8$LR•IPV4•68『线路44』
CCTV12社会与法,https://cc06.tv12.xyz/13.m3u8$LR•IPV4•68『线路45』
CCTV12社会与法,http://222.169.85.8:9901/tsfile/live/0012_1.m3u8?key=txiptv$LR•IPV4•68『线路46』
CCTV12社会与法,http://101.35.240.114:88/live.php?id=CCTV12$LR•IPV4•68『线路47』
CCTV12社会与法,http://218.13.14.6:60050/tsfile/live/1012_1.m3u8$LR•IPV4•68『线路48』
CCTV12社会与法,http://39.164.160.249:9901/tsfile/live/0012_1.m3u8$LR•IPV4•68『线路49』
CCTV12社会与法,http://a21709.tv.netsite.cc/proxy/1321786312/1321786312.m3u8$LR•IPV4•68『线路50』
CCTV12社会与法,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8$LR•IPV4•68『线路51』
CCTV12社会与法,https://cc06.tv12.xyz/13.m3u8$LR•IPV4•68『线路52』
CCTV12社会与法,http://ygbh.site/php/bfgd.php?id=131$LR•IPV4•68『线路53』
CCTV12社会与法,http://112.27.235.94:8000/hls/13/index.m3u8$LR•IPV4•68『线路54』
CCTV12社会与法,http://39.135.135.11/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$LR•IPV4•68『线路55』
CCTV12社会与法,http://t.061899.xyz/tl/dq.php?id=cctv12$LR•IPV4•68『线路56』
CCTV12社会与法,https://zby.130519.xyz/PLTV/11/224/3221226103/index.m3u8$LR•IPV4•68『线路57』
CCTV12社会与法,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225731$LR•IPV4•68『线路58』
CCTV12社会与法,http://z.b.bkpcp.top/m.php?id=CCTV-12社会与法社会与法$LR•IPV4•68『线路59』
CCTV12社会与法,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8$LR•IPV4•68『线路60』
CCTV12社会与法,https://www.freetv.top/migu/673168185.m3u8?migutoken=37acadb43b1d7932b0a1e8a4f2d01a06b42a10c31f3ccb417bae200ac3028f30a8110509f2cd6cd130aee4b21c85693aa49817f3381e4d28e140d8db1a20b6fecea22fec17a70ff1341efe6081$LR•IPV4•68『线路61』
CCTV12社会与法,https://smart.pendy.dpdns.org/Smart.php?id=cctv12$LR•IPV4•68『线路62』
CCTV12社会与法,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2knJCFLHz_HqfBZXNGeA1A%7E_eNUb$LR•IPV6•68『线路63』
CCTV12社会与法,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$LR•IPV6•68『线路64』
CCTV12社会与法,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8$LR•IPV6•68『线路65』
CCTV12社会与法,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225731/index.m3u8$LR•IPV6•68『线路66』
CCTV12社会与法,http://www.freetv.top/migu/673168185.m3u8?migutoken=21a3954b28c73a4240272889ec94c3318c23068f666c79e61379cb154a890e4e7e3c998a578b29a381972f128751898531cb713221ff95385afec91149321ad772e31489fa01e553c8223e976a$LR•IPV4•68『线路67』
CCTV12社会与法,http://148.135.93.213:81/live.php?id=CCTV12$LR•IPV4•68『线路68』
CCTV13新闻,https://event.pull.hebtv.com/jishi/cp1.m3u8$LR•IPV4•62『线路1』
CCTV13新闻,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8$LR•IPV4•62『线路2』
CCTV13新闻,http://112.27.235.94:8000/hls/14/index.m3u8$LR•IPV4•62『线路3』
CCTV13新闻,http://222.169.85.8:9901/tsfile/live/0013_1.m3u8$LR•IPV4•62『线路4』
CCTV13新闻,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8$LR•IPV4•62『线路5』
CCTV13新闻,https://cc06.tv12.xyz/14.m3u8$LR•IPV4•62『线路6』
CCTV13新闻,http://183.215.134.239:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•62『线路7』
CCTV13新闻,http://39.164.160.249:9901/tsfile/live/0013_1.m3u8$LR•IPV4•62『线路8』
CCTV13新闻,http://58.57.40.22:9901/tsfile/live/1013_1.m3u8$LR•IPV4•62『线路9』
CCTV13新闻,http://183.222.242.31:8088/hls/13/index.m3u8$LR•IPV4•62『线路10』
CCTV13新闻,http://z.b.bkpcp.top/m.php?id=cctv13$LR•IPV4•62『线路11』
CCTV13新闻,http://j.x.bkpcp.top/jx/CCTV13HD$LR•IPV4•62『线路12』
CCTV13新闻,http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8$LR•IPV4•62『线路13』
CCTV13新闻,https://ldncctvwbcdcnc.v.wscdns.com/ldncctvwbcd/cdrmldcctv13_1/index.m3u8$LR•IPV4•62『线路14』
CCTV13新闻,https://www.freetv.top/migu/608807423.m3u8?migutoken=ac19a58805588401a8e818b6dd00df9b327912af3611ba95f89235e7020821668a2b6dc65ccc3904967da59d0a9742565c56ea582baf8915d068035054818ef0f369dab64705a6a7f7120529ec$LR•IPV4•62『线路15』
CCTV13新闻,https://smart.pendy.dpdns.org/Smart.php?id=cctv13$LR•IPV4•62『线路16』
CCTV13新闻,http://183.94.1.118:8801/tsfile/live/0013_1.m3u8$LR•IPV4•62『线路17』
CCTV13新闻,http://120.192.226.35:8009/hls/13/index.m3u8$LR•IPV4•62『线路18』
CCTV13新闻,http://123.182.60.29:9002/hls/13/index.m3u8$LR•IPV4•62『线路19』
CCTV13新闻,http://61.163.181.78:9901/tsfile/live/0013_1.m3u8$LR•IPV4•62『线路20』
CCTV13新闻,http://61.138.128.226:19901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•62『线路21』
CCTV13新闻,http://36.105.100.208:35455/gaoma/cctv13.m3u8$LR•IPV4•62『线路22』
CCTV13新闻,http://iptv.0564.org:35455/gaoma/cctv13.m3u8$LR•IPV4•62『线路23』
CCTV13新闻,http://3501776.xyz:35455/gaoma/cctv13.m3u8$LR•IPV4•62『线路24』
CCTV13新闻,https://api.olelive.com/dis/live/CCTV13HD/hls.m3u8$LR•IPV4•62『线路25』
CCTV13新闻,http://60.29.124.66:6080/hls/23/index.m3u8$LR•IPV4•62『线路26』
CCTV13新闻,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225638/index.m3u8$LR•IPV4•62『线路27』
CCTV13新闻,rtsp://115.153.254.81/PLTV/88888888/224/3221227037/87447722.smil$LR•IPV4•62『线路28』
CCTV13新闻,http://115.153.254.81/PLTV/88888888/224/3221227037/87447722.smil/index.m3u8?fmt=ts2hls$LR•IPV4•62『线路29』
CCTV13新闻,http://fm1077.serv00.net/Smart.php?id=cctv13$LR•IPV4•62『线路30』
CCTV13新闻,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8$LR•IPV6•62『线路31』
CCTV13新闻,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226316/1.m3u8?$LR•IPV6•62『线路32』
CCTV13新闻,https://event.pull.hebtv.com/jishi/cp1.m3u8$LR•IPV4•62『线路33』
CCTV13新闻,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8$LR•IPV4•62『线路34』
CCTV13新闻,http://112.27.235.94:8000/hls/14/index.m3u8$LR•IPV4•62『线路35』
CCTV13新闻,http://222.169.85.8:9901/tsfile/live/0013_1.m3u8$LR•IPV4•62『线路36』
CCTV13新闻,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8$LR•IPV4•62『线路37』
CCTV13新闻,https://cc06.tv12.xyz/14.m3u8$LR•IPV4•62『线路38』
CCTV13新闻,http://183.215.134.239:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•62『线路39』
CCTV13新闻,http://39.164.160.249:9901/tsfile/live/0013_1.m3u8$LR•IPV4•62『线路40』
CCTV13新闻,http://148.135.93.213/live.php?id=CCTV13$LR•IPV4•62『线路41』
CCTV13新闻,http://218.13.14.6:60050/tsfile/live/1013_1.m3u8$LR•IPV4•62『线路42』
CCTV13新闻,http://39.164.160.249:9901/tsfile/live/0013_1.m3u8$LR•IPV4•62『线路43』
CCTV13新闻,http://a21709.tv.netsite.cc/proxy/1942371728/1942371728.m3u8$LR•IPV4•62『线路44』
CCTV13新闻,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8$LR•IPV4•62『线路45』
CCTV13新闻,https://cc06.tv12.xyz/14.m3u8$LR•IPV4•62『线路46』
CCTV13新闻,http://ygbh.site/php/bfgd.php?id=067$LR•IPV4•62『线路47』
CCTV13新闻,http://112.27.235.94:8000/hls/14/index.m3u8$LR•IPV4•62『线路48』
CCTV13新闻,http://39.135.135.59/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8$LR•IPV4•62『线路49』
CCTV13新闻,http://t.061899.xyz/tl/dq.php?id=cctv13$LR•IPV4•62『线路50』
CCTV13新闻,https://zby.130519.xyz/PLTV/11/224/3221226128/index.m3u8$LR•IPV4•62『线路51』
CCTV13新闻,https://event.pull.hebtv.com/jishi/cp1.m3u8$LR•IPV4•62『线路52』
CCTV13新闻,http://z.b.bkpcp.top/m.php?id=cctv13$LR•IPV4•62『线路53』
CCTV13新闻,http://j.x.bkpcp.top/jx/CCTV13HD$LR•IPV4•62『线路54』
CCTV13新闻,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8$LR•IPV4•62『线路55』
CCTV13新闻,http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8$LR•IPV4•62『线路56』
CCTV13新闻,https://ldncctvwbcdcnc.v.wscdns.com/ldncctvwbcd/cdrmldcctv13_1/index.m3u8$LR•IPV4•62『线路57』
CCTV13新闻,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8$LR•IPV4•62『线路58』
CCTV13新闻,https://www.freetv.top/migu/608807423.m3u8?migutoken=ac19a58805588401a8e818b6dd00df9b327912af3611ba95f89235e7020821668a2b6dc65ccc3904967da59d0a9742565c56ea582baf8915d068035054818ef0f369dab64705a6a7f7120529ec$LR•IPV4•62『线路59』
CCTV13新闻,https://smart.pendy.dpdns.org/Smart.php?id=cctv13$LR•IPV4•62『线路60』
CCTV13新闻,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8$LR•IPV6•62『线路61』
CCTV13新闻,http://148.135.93.213:81/live.php?id=CCTV13$LR•IPV4•62『线路62』
CCTV14少儿,https://event.pull.hebtv.com/jishi/cp2.m3u8$LR•IPV4•72『线路1』
CCTV14少儿,http://112.27.235.94:8000/hls/15/index.m3u8$LR•IPV4•72『线路2』
CCTV14少儿,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8$LR•IPV4•72『线路3』
CCTV14少儿,http://111.227.196.164:9901/tsfile/live/faacts/0014_1.m3u8$LR•IPV4•72『线路4』
CCTV14少儿,https://cc06.tv12.xyz/15.m3u8$LR•IPV4•72『线路5』
CCTV14少儿,http://222.169.85.8:9901/tsfile/live/0014_1.m3u8?key=txiptv$LR•IPV4•72『线路6』
CCTV14少儿,http://113.26.202.52:1299/tsfile/live/0014_1.m3u8$LR•IPV4•72『线路7』
CCTV14少儿,http://111.227.196.164:9901/tsfile/live/faacts/0014_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•72『线路8』
CCTV14少儿,http://39.164.160.249:9901/tsfile/live/0014_1.m3u8$LR•IPV4•72『线路9』
CCTV14少儿,http://58.57.40.22:9901/tsfile/live/1014_1.m3u8$LR•IPV4•72『线路10』
CCTV14少儿,http://183.222.242.31:8088/hls/14/index.m3u8$LR•IPV4•72『线路11』
CCTV14少儿,http://1b6467f415.iok.la:9931/tsfile/live/1034_1.m3u8$LR•IPV4•72『线路12』
CCTV14少儿,rtsp://103.251.96.71/PLTV/88888888/224/3221225783/10000100000000060000000000726027_0.smil?icpid=SSPID&amp;accounttype=1&amp;limitflux=-1&amp;limitdur=-1&amp;accountinfo=:20240213104135$LR•IPV4•72『线路13』
